_unit_id,_created_at,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,challange,orig_challange,correct,correct_id,id,option_1,option_2,option_3,option_4,option_5
221864223,11/8/2012 01:12:15,689988669,11/8/2012 01:11:13,amt,1.0,1256871,USA,FL,Palm Harbor,68.200.118.142,note :: music,word :: language,note :: music,3,2,paint :: portrait,poetry :: rhythm,note :: music,tale :: story,week :: year
221864223,11/8/2012 01:17:01,689995985,11/8/2012 01:16:33,amt,0.6,1006379,USA,OK,Norman,68.97.2.48,note :: music,word :: language,note :: music,3,2,paint :: portrait,poetry :: rhythm,note :: music,tale :: story,week :: year
221864223,11/8/2012 01:22:02,690003562,11/8/2012 01:20:34,amt,1.0,2429663,USA,TX,Leander,99.103.69.215,note :: music,word :: language,note :: music,3,2,paint :: portrait,poetry :: rhythm,note :: music,tale :: story,week :: year
221864223,11/8/2012 01:36:49,690027515,11/8/2012 01:35:40,amt,1.0,1256871,USA,FL,Palm Harbor,68.200.118.142,note :: music,word :: language,note :: music,3,2,paint :: portrait,poetry :: rhythm,note :: music,tale :: story,week :: year
221864223,11/8/2012 01:39:23,690031512,11/8/2012 01:36:48,amt,0.5893,180534,USA,TX,Groves,68.206.34.74,note :: music,word :: language,note :: music,3,2,paint :: portrait,poetry :: rhythm,note :: music,tale :: story,week :: year
221864223,11/8/2012 02:04:20,690068876,11/8/2012 02:03:15,amt,0.604,5160552,USA,NY,Brooklyn,71.183.179.247,note :: music,word :: language,note :: music,3,2,paint :: portrait,poetry :: rhythm,note :: music,tale :: story,week :: year
221864233,11/8/2012 01:03:11,689976371,11/8/2012 01:01:24,amt,0.9,10809411,USA,CA,Glendale,71.92.219.70,weigh :: scale,fathom :: depth,appraise :: value,3,12,amplify :: volume,overflow :: capacity,appraise :: value,stump :: answer,weigh :: scale
221864233,11/8/2012 01:13:27,689990583,11/8/2012 01:11:53,amt,1.0,2429663,USA,TX,Leander,99.103.69.215,amplify :: volume,fathom :: depth,appraise :: value,3,12,amplify :: volume,overflow :: capacity,appraise :: value,stump :: answer,weigh :: scale
221864233,11/8/2012 01:16:41,689995576,11/8/2012 01:14:57,amt,0.8,996867,USA,CA,Agoura Hills,75.63.29.138,stump :: answer,fathom :: depth,appraise :: value,3,12,amplify :: volume,overflow :: capacity,appraise :: value,stump :: answer,weigh :: scale
221864233,11/8/2012 01:17:35,689996651,11/8/2012 01:13:40,amt,0.53,12861958,USA,IN,Evansville,74.133.114.156,weigh :: scale,fathom :: depth,appraise :: value,3,12,amplify :: volume,overflow :: capacity,appraise :: value,stump :: answer,weigh :: scale
221864233,11/8/2012 01:26:38,690010477,11/8/2012 01:25:16,amt,1.0,2429663,USA,TX,Leander,99.103.69.215,amplify :: volume,fathom :: depth,appraise :: value,3,12,amplify :: volume,overflow :: capacity,appraise :: value,stump :: answer,weigh :: scale
221864233,11/8/2012 01:28:51,690014324,11/8/2012 01:27:49,amt,1.0,1256871,USA,FL,Palm Harbor,68.200.118.142,stump :: answer,fathom :: depth,appraise :: value,3,12,amplify :: volume,overflow :: capacity,appraise :: value,stump :: answer,weigh :: scale
221864233,11/8/2012 01:36:49,690027512,11/8/2012 01:35:40,amt,1.0,1256871,USA,FL,Palm Harbor,68.200.118.142,stump :: answer,fathom :: depth,appraise :: value,3,12,amplify :: volume,overflow :: capacity,appraise :: value,stump :: answer,weigh :: scale
221864233,11/8/2012 01:50:36,690049058,11/8/2012 01:48:20,amt,1.0,7869910,USA,"","",166.182.3.26,weigh :: scale,fathom :: depth,appraise :: value,3,12,amplify :: volume,overflow :: capacity,appraise :: value,stump :: answer,weigh :: scale
221864237,11/8/2012 01:04:31,689977831,11/8/2012 01:03:03,amt,1.0,1256871,USA,FL,Palm Harbor,68.200.118.142,deliberate :: intention,pallid :: color,parched :: moisture,2,16,vital :: energy,parched :: moisture,restrained :: limit,measured :: quantity,deliberate :: intention
221864237,11/8/2012 01:05:04,689978560,11/8/2012 01:03:53,amt,1.0,2429663,USA,TX,Leander,99.103.69.215,parched :: moisture,pallid :: color,parched :: moisture,2,16,vital :: energy,parched :: moisture,restrained :: limit,measured :: quantity,deliberate :: intention
221864237,11/8/2012 01:06:14,689979971,11/8/2012 01:05:45,amt,1.0,9054964,USA,TX,San Antonio,71.20.90.152,restrained :: limit,pallid :: color,parched :: moisture,2,16,vital :: energy,parched :: moisture,restrained :: limit,measured :: quantity,deliberate :: intention
221864237,11/8/2012 01:11:45,689987910,11/8/2012 01:10:25,amt,1.0,7869910,USA,"","",166.182.3.169,parched :: moisture,pallid :: color,parched :: moisture,2,16,vital :: energy,parched :: moisture,restrained :: limit,measured :: quantity,deliberate :: intention
221864237,11/8/2012 01:14:38,689992571,11/8/2012 01:12:50,amt,0.5367,752230,USA,SC,Simpsonville,97.81.193.171,parched :: moisture,pallid :: color,parched :: moisture,2,16,vital :: energy,parched :: moisture,restrained :: limit,measured :: quantity,deliberate :: intention
221864237,11/8/2012 01:31:01,690018189,11/8/2012 01:29:29,amt,0.9,10809411,USA,CA,Glendale,71.92.219.70,restrained :: limit,pallid :: color,parched :: moisture,2,16,vital :: energy,parched :: moisture,restrained :: limit,measured :: quantity,deliberate :: intention
221864237,11/8/2012 01:33:08,690021533,11/8/2012 01:32:03,amt,0.4167,13693705,USA,CT,Meriden,68.110.193.177,parched :: moisture,pallid :: color,parched :: moisture,2,16,vital :: energy,parched :: moisture,restrained :: limit,measured :: quantity,deliberate :: intention
221864237,11/8/2012 01:47:22,690043655,11/8/2012 01:46:42,amt,0.3752,8836799,USA,MA,Southbridge,24.183.172.164,restrained :: limit,pallid :: color,parched :: moisture,2,16,vital :: energy,parched :: moisture,restrained :: limit,measured :: quantity,deliberate :: intention
221864238,11/8/2012 01:10:55,689986665,11/8/2012 01:09:57,amt,0.8,996867,USA,CA,Agoura Hills,75.63.29.138,crawl :: creep,drift :: move,ramble :: walk,3,17,sprint :: run,boil :: heat,ramble :: walk,evade :: elude,crawl :: creep
221864238,11/8/2012 01:16:57,689995910,11/8/2012 01:11:56,amt,0.9,10809411,USA,CA,Glendale,71.92.219.70,evade :: elude,drift :: move,ramble :: walk,3,17,sprint :: run,boil :: heat,ramble :: walk,evade :: elude,crawl :: creep
221864238,11/8/2012 01:22:55,690004766,11/8/2012 01:22:09,amt,1.0,2429663,USA,TX,Leander,99.103.69.215,evade :: elude,drift :: move,ramble :: walk,3,17,sprint :: run,boil :: heat,ramble :: walk,evade :: elude,crawl :: creep
221864238,11/8/2012 01:26:38,690010471,11/8/2012 01:25:16,amt,1.0,2429663,USA,TX,Leander,99.103.69.215,sprint :: run,drift :: move,ramble :: walk,3,17,sprint :: run,boil :: heat,ramble :: walk,evade :: elude,crawl :: creep
221864238,11/8/2012 01:31:01,690018182,11/8/2012 01:29:29,amt,0.9,10809411,USA,CA,Glendale,71.92.219.70,evade :: elude,drift :: move,ramble :: walk,3,17,sprint :: run,boil :: heat,ramble :: walk,evade :: elude,crawl :: creep
221864238,11/8/2012 01:34:21,690023520,11/8/2012 01:33:27,amt,1.0,1256871,USA,FL,Palm Harbor,68.200.118.142,ramble :: walk,drift :: move,ramble :: walk,3,17,sprint :: run,boil :: heat,ramble :: walk,evade :: elude,crawl :: creep
221864238,11/8/2012 01:48:12,690045076,11/8/2012 01:45:49,amt,1.0,7869910,USA,"","",166.182.3.97,crawl :: creep,drift :: move,ramble :: walk,3,17,sprint :: run,boil :: heat,ramble :: walk,evade :: elude,crawl :: creep
221864238,11/8/2012 02:04:11,690068663,11/8/2012 02:03:24,amt,0.2452,13672534,USA,NY,Bronx,74.89.53.157,sprint :: run,drift :: move,ramble :: walk,3,17,sprint :: run,boil :: heat,ramble :: walk,evade :: elude,crawl :: creep
221864238,11/8/2012 02:51:05,690148120,11/8/2012 02:49:39,amt,0.3472,13578919,USA,ID,Moscow,76.178.160.9,boil :: heat,drift :: move,ramble :: walk,3,17,sprint :: run,boil :: heat,ramble :: walk,evade :: elude,crawl :: creep
221864242,11/8/2012 01:08:06,689982576,11/8/2012 01:07:01,amt,1.0,2429663,USA,TX,Leander,99.103.69.215,part :: whole,quart :: volume,mile :: distance,2,21,day :: night,mile :: distance,decade :: century,friction :: heat,part :: whole
221864242,11/8/2012 01:10:04,689985314,11/8/2012 01:09:20,amt,0.9,10809411,USA,CA,Glendale,71.92.219.70,mile :: distance,quart :: volume,mile :: distance,2,21,day :: night,mile :: distance,decade :: century,friction :: heat,part :: whole
221864242,11/8/2012 01:14:40,689992627,11/8/2012 01:14:22,amt,0.6,1006379,USA,OK,Norman,68.97.2.48,part :: whole,quart :: volume,mile :: distance,2,21,day :: night,mile :: distance,decade :: century,friction :: heat,part :: whole
221864242,11/8/2012 01:17:50,689996954,11/8/2012 01:15:50,amt,1.0,7869910,USA,"","",166.182.3.241,day :: night,quart :: volume,mile :: distance,2,21,day :: night,mile :: distance,decade :: century,friction :: heat,part :: whole
221864242,11/8/2012 01:21:53,690003360,11/8/2012 01:21:02,amt,1.0,1256871,USA,FL,Palm Harbor,68.200.118.142,mile :: distance,quart :: volume,mile :: distance,2,21,day :: night,mile :: distance,decade :: century,friction :: heat,part :: whole
221864242,11/8/2012 01:30:34,690017383,11/8/2012 01:27:31,amt,0.62,5751985,USA,AZ,Tucson,174.18.80.122,mile :: distance,quart :: volume,mile :: distance,2,21,day :: night,mile :: distance,decade :: century,friction :: heat,part :: whole
221864242,11/8/2012 01:31:01,690018186,11/8/2012 01:29:29,amt,0.9,10809411,USA,CA,Glendale,71.92.219.70,mile :: distance,quart :: volume,mile :: distance,2,21,day :: night,mile :: distance,decade :: century,friction :: heat,part :: whole
221864242,11/8/2012 01:47:52,690044514,11/8/2012 01:46:32,amt,0.3964,13440320,USA,MN,Saint Cloud,24.179.179.65,mile :: distance,quart :: volume,mile :: distance,2,21,day :: night,mile :: distance,decade :: century,friction :: heat,part :: whole
221864244,11/8/2012 01:02:31,689975495,11/8/2012 01:01:45,amt,1.0,2429663,USA,TX,Leander,99.103.69.215,corrosive :: iron,abrasive :: skin,corrosive :: iron,4,23,flammable :: fire,resilient :: shock,soluble :: water,corrosive :: iron,responsive :: stimulus
221864244,11/8/2012 01:08:24,689982913,11/8/2012 01:07:40,amt,1.0,9054964,USA,TX,San Antonio,71.20.90.152,corrosive :: iron,abrasive :: skin,corrosive :: iron,4,23,flammable :: fire,resilient :: shock,soluble :: water,corrosive :: iron,responsive :: stimulus
221864244,11/8/2012 01:14:38,689992569,11/8/2012 01:12:50,amt,0.5367,752230,USA,SC,Simpsonville,97.81.193.171,soluble :: water,abrasive :: skin,corrosive :: iron,4,23,flammable :: fire,resilient :: shock,soluble :: water,corrosive :: iron,responsive :: stimulus
221864244,11/8/2012 01:20:26,690000812,11/8/2012 01:20:07,amt,0.6,1006379,USA,OK,Norman,68.97.2.48,soluble :: water,abrasive :: skin,corrosive :: iron,4,23,flammable :: fire,resilient :: shock,soluble :: water,corrosive :: iron,responsive :: stimulus
221864244,11/8/2012 01:21:44,690003131,11/8/2012 01:19:46,amt,1.0,7869910,USA,"","",166.182.3.55,soluble :: water,abrasive :: skin,corrosive :: iron,4,23,flammable :: fire,resilient :: shock,soluble :: water,corrosive :: iron,responsive :: stimulus
221864244,11/8/2012 01:31:01,690018187,11/8/2012 01:29:29,amt,0.9,10809411,USA,CA,Glendale,71.92.219.70,corrosive :: iron,abrasive :: skin,corrosive :: iron,4,23,flammable :: fire,resilient :: shock,soluble :: water,corrosive :: iron,responsive :: stimulus
221864244,11/8/2012 01:36:49,690027513,11/8/2012 01:35:40,amt,1.0,1256871,USA,FL,Palm Harbor,68.200.118.142,corrosive :: iron,abrasive :: skin,corrosive :: iron,4,23,flammable :: fire,resilient :: shock,soluble :: water,corrosive :: iron,responsive :: stimulus
221864244,11/8/2012 02:07:02,690072419,11/8/2012 02:06:43,amt,0.2452,13672534,USA,NY,Bronx,74.89.53.157,flammable :: fire,abrasive :: skin,corrosive :: iron,4,23,flammable :: fire,resilient :: shock,soluble :: water,corrosive :: iron,responsive :: stimulus
221864245,11/8/2012 01:06:03,689979755,11/8/2012 01:05:05,amt,0.9,10809411,USA,CA,Glendale,71.92.219.70,bank :: stream,canal :: waterway,reservoir :: lake,5,24,skyline :: city,bank :: stream,hub :: wheel,dam :: river,reservoir :: lake
221864245,11/8/2012 01:13:32,689990668,11/8/2012 01:11:51,amt,1.0,7869910,USA,"","",166.182.3.213,hub :: wheel,canal :: waterway,reservoir :: lake,5,24,skyline :: city,bank :: stream,hub :: wheel,dam :: river,reservoir :: lake
221864245,11/8/2012 01:14:40,689992629,11/8/2012 01:14:22,amt,0.6,1006379,USA,OK,Norman,68.97.2.48,bank :: stream,canal :: waterway,reservoir :: lake,5,24,skyline :: city,bank :: stream,hub :: wheel,dam :: river,reservoir :: lake
221864245,11/8/2012 01:20:28,690000883,11/8/2012 01:19:41,amt,1.0,2429663,USA,TX,Leander,99.103.69.215,reservoir :: lake,canal :: waterway,reservoir :: lake,5,24,skyline :: city,bank :: stream,hub :: wheel,dam :: river,reservoir :: lake
221864245,11/8/2012 01:21:53,690003361,11/8/2012 01:21:02,amt,1.0,1256871,USA,FL,Palm Harbor,68.200.118.142,reservoir :: lake,canal :: waterway,reservoir :: lake,5,24,skyline :: city,bank :: stream,hub :: wheel,dam :: river,reservoir :: lake
221864245,11/8/2012 01:27:27,690012037,11/8/2012 01:25:05,amt,0.62,5751985,USA,AZ,Tucson,174.18.80.122,reservoir :: lake,canal :: waterway,reservoir :: lake,5,24,skyline :: city,bank :: stream,hub :: wheel,dam :: river,reservoir :: lake
221864245,11/8/2012 01:40:47,690033519,11/8/2012 01:39:25,amt,0.5893,180534,USA,TX,Groves,68.206.34.74,reservoir :: lake,canal :: waterway,reservoir :: lake,5,24,skyline :: city,bank :: stream,hub :: wheel,dam :: river,reservoir :: lake
221864245,11/8/2012 02:03:05,690067027,11/8/2012 01:46:27,amt,0.604,5160552,USA,NY,Brooklyn,71.183.179.247,reservoir :: lake,canal :: waterway,reservoir :: lake,5,24,skyline :: city,bank :: stream,hub :: wheel,dam :: river,reservoir :: lake
221864245,11/8/2012 02:03:22,690067459,11/8/2012 02:02:42,amt,0.2452,13672534,USA,NY,Bronx,74.89.53.157,reservoir :: lake,canal :: waterway,reservoir :: lake,5,24,skyline :: city,bank :: stream,hub :: wheel,dam :: river,reservoir :: lake
221864247,11/8/2012 01:10:51,689986551,11/8/2012 01:10:07,amt,0.9,10809411,USA,CA,Glendale,71.92.219.70,serene :: tranquillity,foolhardy :: recklessness,serene :: tranquillity,2,26,defiant :: complacency,serene :: tranquillity,precious :: worthlessness,sociable :: antagonism,lucky :: persistence
221864247,11/8/2012 01:13:58,689991538,11/8/2012 01:12:24,amt,0.8,996867,USA,CA,Agoura Hills,75.63.29.138,serene :: tranquillity,foolhardy :: recklessness,serene :: tranquillity,2,26,defiant :: complacency,serene :: tranquillity,precious :: worthlessness,sociable :: antagonism,lucky :: persistence
221864247,11/8/2012 01:15:12,689993369,11/8/2012 01:13:34,amt,1.0,2429663,USA,TX,Leander,99.103.69.215,lucky :: persistence,foolhardy :: recklessness,serene :: tranquillity,2,26,defiant :: complacency,serene :: tranquillity,precious :: worthlessness,sociable :: antagonism,lucky :: persistence
221864247,11/8/2012 01:17:35,689996652,11/8/2012 01:13:40,amt,0.53,12861958,USA,IN,Evansville,74.133.114.156,serene :: tranquillity,foolhardy :: recklessness,serene :: tranquillity,2,26,defiant :: complacency,serene :: tranquillity,precious :: worthlessness,sociable :: antagonism,lucky :: persistence
221864247,11/8/2012 01:22:28,690004244,11/8/2012 01:21:37,amt,0.8667,9534097,USA,TN,Murfreesboro,174.50.238.118,serene :: tranquillity,foolhardy :: recklessness,serene :: tranquillity,2,26,defiant :: complacency,serene :: tranquillity,precious :: worthlessness,sociable :: antagonism,lucky :: persistence
221864247,11/8/2012 01:27:08,690011439,11/8/2012 01:23:25,amt,1.0,7869910,USA,"","",166.182.3.173,defiant :: complacency,foolhardy :: recklessness,serene :: tranquillity,2,26,defiant :: complacency,serene :: tranquillity,precious :: worthlessness,sociable :: antagonism,lucky :: persistence
221864247,11/8/2012 01:33:16,690021876,11/8/2012 01:32:24,amt,1.0,1256871,USA,FL,Palm Harbor,68.200.118.142,defiant :: complacency,foolhardy :: recklessness,serene :: tranquillity,2,26,defiant :: complacency,serene :: tranquillity,precious :: worthlessness,sociable :: antagonism,lucky :: persistence
221864247,11/8/2012 02:05:10,690070184,11/8/2012 02:04:13,amt,0.2452,13672534,USA,NY,Bronx,74.89.53.157,precious :: worthlessness,foolhardy :: recklessness,serene :: tranquillity,2,26,defiant :: complacency,serene :: tranquillity,precious :: worthlessness,sociable :: antagonism,lucky :: persistence
221864248,11/8/2012 01:04:31,689977832,11/8/2012 01:03:03,amt,1.0,1256871,USA,FL,Palm Harbor,68.200.118.142,purify :: contaminated,emend :: faulty,purify :: contaminated,4,27,recruit :: competent,fracture :: separable,renovate :: habitable,purify :: contaminated,reproduce :: copied
221864248,11/8/2012 01:05:04,689978561,11/8/2012 01:03:53,amt,1.0,2429663,USA,TX,Leander,99.103.69.215,renovate :: habitable,emend :: faulty,purify :: contaminated,4,27,recruit :: competent,fracture :: separable,renovate :: habitable,purify :: contaminated,reproduce :: copied
221864248,11/8/2012 01:07:31,689981786,11/8/2012 01:06:52,amt,0.9,10809411,USA,CA,Glendale,71.92.219.70,purify :: contaminated,emend :: faulty,purify :: contaminated,4,27,recruit :: competent,fracture :: separable,renovate :: habitable,purify :: contaminated,reproduce :: copied
221864248,11/8/2012 01:12:09,689988483,11/8/2012 01:11:01,amt,0.8,996867,USA,CA,Agoura Hills,75.63.29.138,fracture :: separable,emend :: faulty,purify :: contaminated,4,27,recruit :: competent,fracture :: separable,renovate :: habitable,purify :: contaminated,reproduce :: copied
221864248,11/8/2012 01:29:01,690014761,11/8/2012 01:27:12,amt,1.0,7869910,USA,"","",166.182.3.120,purify :: contaminated,emend :: faulty,purify :: contaminated,4,27,recruit :: competent,fracture :: separable,renovate :: habitable,purify :: contaminated,reproduce :: copied
221864248,11/8/2012 01:36:49,690027518,11/8/2012 01:35:40,amt,1.0,1256871,USA,FL,Palm Harbor,68.200.118.142,purify :: contaminated,emend :: faulty,purify :: contaminated,4,27,recruit :: competent,fracture :: separable,renovate :: habitable,purify :: contaminated,reproduce :: copied
221864248,11/8/2012 01:50:59,690049507,11/8/2012 01:47:59,amt,0.3964,13440320,USA,MN,Saint Cloud,24.179.179.65,purify :: contaminated,emend :: faulty,purify :: contaminated,4,27,recruit :: competent,fracture :: separable,renovate :: habitable,purify :: contaminated,reproduce :: copied
221864248,11/8/2012 01:53:29,690052756,11/8/2012 01:50:41,amt,1.0,7869910,USA,"","",166.182.3.124,purify :: contaminated,emend :: faulty,purify :: contaminated,4,27,recruit :: competent,fracture :: separable,renovate :: habitable,purify :: contaminated,reproduce :: copied
221864249,11/8/2012 01:04:03,689977252,11/8/2012 01:03:13,amt,0.9,10809411,USA,CA,Glendale,71.92.219.70,adversary :: opposition,neighbor :: proximity,adversary :: opposition,3,28,supervisor :: obedience,comrade :: victory,adversary :: opposition,traitor :: loyalty,teammate :: competitiveness
221864249,11/8/2012 01:04:31,689977828,11/8/2012 01:03:03,amt,1.0,1256871,USA,FL,Palm Harbor,68.200.118.142,supervisor :: obedience,neighbor :: proximity,adversary :: opposition,3,28,supervisor :: obedience,comrade :: victory,adversary :: opposition,traitor :: loyalty,teammate :: competitiveness
221864249,11/8/2012 01:05:04,689978558,11/8/2012 01:03:53,amt,1.0,2429663,USA,TX,Leander,99.103.69.215,supervisor :: obedience,neighbor :: proximity,adversary :: opposition,3,28,supervisor :: obedience,comrade :: victory,adversary :: opposition,traitor :: loyalty,teammate :: competitiveness
221864249,11/8/2012 01:05:52,689979411,11/8/2012 01:04:29,amt,0.9,107100,USA,TX,Big Spring,75.110.242.38,adversary :: opposition,neighbor :: proximity,adversary :: opposition,3,28,supervisor :: obedience,comrade :: victory,adversary :: opposition,traitor :: loyalty,teammate :: competitiveness
221864249,11/8/2012 01:12:09,689988479,11/8/2012 01:11:01,amt,0.8,996867,USA,CA,Agoura Hills,75.63.29.138,adversary :: opposition,neighbor :: proximity,adversary :: opposition,3,28,supervisor :: obedience,comrade :: victory,adversary :: opposition,traitor :: loyalty,teammate :: competitiveness
221864249,11/8/2012 01:19:20,689999064,11/8/2012 01:18:57,amt,0.6,1006379,USA,OK,Norman,68.97.2.48,adversary :: opposition,neighbor :: proximity,adversary :: opposition,3,28,supervisor :: obedience,comrade :: victory,adversary :: opposition,traitor :: loyalty,teammate :: competitiveness
221864249,11/8/2012 01:29:01,690014757,11/8/2012 01:27:12,amt,1.0,7869910,USA,"","",166.182.3.120,supervisor :: obedience,neighbor :: proximity,adversary :: opposition,3,28,supervisor :: obedience,comrade :: victory,adversary :: opposition,traitor :: loyalty,teammate :: competitiveness
221864249,11/8/2012 02:07:02,690072415,11/8/2012 02:06:43,amt,0.2452,13672534,USA,NY,Bronx,74.89.53.157,traitor :: loyalty,neighbor :: proximity,adversary :: opposition,3,28,supervisor :: obedience,comrade :: victory,adversary :: opposition,traitor :: loyalty,teammate :: competitiveness
221864250,11/8/2012 01:05:02,689978496,11/8/2012 01:04:06,amt,0.9,10809411,USA,CA,Glendale,71.92.219.70,lobbyist :: persuade,heckler :: disconcert,lobbyist :: persuade,5,29,outcast :: exclude,firebrand :: soothe,performer :: applaud,monarch :: depose,lobbyist :: persuade
221864250,11/8/2012 01:13:32,689990667,11/8/2012 01:11:51,amt,1.0,7869910,USA,"","",166.182.3.213,outcast :: exclude,heckler :: disconcert,lobbyist :: persuade,5,29,outcast :: exclude,firebrand :: soothe,performer :: applaud,monarch :: depose,lobbyist :: persuade
221864250,11/8/2012 01:24:23,690006885,11/8/2012 01:23:01,amt,1.0,2429663,USA,TX,Leander,99.103.69.215,performer :: applaud,heckler :: disconcert,lobbyist :: persuade,5,29,outcast :: exclude,firebrand :: soothe,performer :: applaud,monarch :: depose,lobbyist :: persuade
221864250,11/8/2012 01:26:38,690010472,11/8/2012 01:25:16,amt,1.0,2429663,USA,TX,Leander,99.103.69.215,outcast :: exclude,heckler :: disconcert,lobbyist :: persuade,5,29,outcast :: exclude,firebrand :: soothe,performer :: applaud,monarch :: depose,lobbyist :: persuade
221864250,11/8/2012 01:27:38,690012302,11/8/2012 01:23:22,amt,1.0,1256871,USA,FL,Palm Harbor,68.200.118.142,lobbyist :: persuade,heckler :: disconcert,lobbyist :: persuade,5,29,outcast :: exclude,firebrand :: soothe,performer :: applaud,monarch :: depose,lobbyist :: persuade
221864250,11/8/2012 01:31:01,690018183,11/8/2012 01:29:29,amt,0.9,10809411,USA,CA,Glendale,71.92.219.70,lobbyist :: persuade,heckler :: disconcert,lobbyist :: persuade,5,29,outcast :: exclude,firebrand :: soothe,performer :: applaud,monarch :: depose,lobbyist :: persuade
221864250,11/8/2012 01:50:59,690049504,11/8/2012 01:47:59,amt,0.3964,13440320,USA,MN,Saint Cloud,24.179.179.65,lobbyist :: persuade,heckler :: disconcert,lobbyist :: persuade,5,29,outcast :: exclude,firebrand :: soothe,performer :: applaud,monarch :: depose,lobbyist :: persuade
221864250,11/8/2012 01:53:29,690052748,11/8/2012 01:50:41,amt,1.0,7869910,USA,"","",166.182.3.124,outcast :: exclude,heckler :: disconcert,lobbyist :: persuade,5,29,outcast :: exclude,firebrand :: soothe,performer :: applaud,monarch :: depose,lobbyist :: persuade
221864251,11/8/2012 01:05:02,689978497,11/8/2012 01:04:06,amt,0.9,10809411,USA,CA,Glendale,71.92.219.70,emigrate :: travel,veer :: course,digress :: subject,5,30,swerve :: obstacle,blaze :: paint,bar :: door,emigrate :: travel,digress :: subject
221864251,11/8/2012 01:06:54,689980895,11/8/2012 01:06:00,amt,1.0,2429663,USA,TX,Leander,99.103.69.215,emigrate :: travel,veer :: course,digress :: subject,5,30,swerve :: obstacle,blaze :: paint,bar :: door,emigrate :: travel,digress :: subject
221864251,11/8/2012 01:18:15,689997488,11/8/2012 01:17:13,amt,1.0,1256871,USA,FL,Palm Harbor,68.200.118.142,digress :: subject,veer :: course,digress :: subject,5,30,swerve :: obstacle,blaze :: paint,bar :: door,emigrate :: travel,digress :: subject
221864251,11/8/2012 01:18:53,689998345,11/8/2012 01:18:08,amt,0.8,996867,USA,CA,Agoura Hills,75.63.29.138,swerve :: obstacle,veer :: course,digress :: subject,5,30,swerve :: obstacle,blaze :: paint,bar :: door,emigrate :: travel,digress :: subject
